"(Intercept)","scale(artificial)","scale(B_prime_std)","scale(corals)","scale(depth_range)","scale(gravel)","scale(macroalgae)","scale(mean_MaxN)","scale(min_depth)","scale(n_presence)","scale(rocks)","scale(sand)","scale(sbt_max)","scale(sbt_min)","scale(sbt_range)","scale(seagrass)","scale(silt)","df","logLik","AICc","delta","weight"
-2.89251901821716,NA,NA,-1.600844146949,NA,NA,NA,NA,NA,NA,NA,-0.357353700381828,NA,-0.305785608532433,0.259649550324758,NA,-0.645402900413849,7,-39.6857025522727,94.3205576469183,6.12953976928176,0.000125399004513621
-2.80612089775995,NA,NA,-1.50093913695791,NA,NA,0.173158113765867,NA,NA,NA,NA,-0.311601719942454,NA,NA,0.304850311523661,NA,-0.467816456290765,7,-39.6862529180319,94.3216583784367,6.13064050080018,0.000125330008183648
-2.96401190282671,0.0127142374358601,NA,-1.57693969338248,NA,NA,NA,0.382768071113291,NA,NA,-0.201282133841614,NA,NA,NA,0.184461921254237,NA,NA,7,-39.6866133451526,94.3223792326781,6.13136135504155,0.000125284843989352
-3.0310542626969,NA,0.721008132916978,-1.7965297488513,NA,NA,NA,NA,NA,NA,-0.383434329345821,-0.910956919954954,NA,-0.322274718731281,NA,NA,-0.916851878518209,8,-38.5467731936116,94.3243156179925,6.13329774035596,0.000125163602825216
-2.84445689842047,-0.135751568393991,NA,-1.65536909800694,NA,NA,NA,NA,NA,0.340191878163204,NA,-0.390739320491807,NA,NA,NA,NA,-0.599031277130429,7,-39.6877503559737,94.3246532543203,6.13363537668377,0.000125142474719053
-3.09134406649248,-0.105776242391851,0.265339728048354,-1.52980792825777,NA,NA,NA,0.44721949858973,NA,NA,NA,NA,NA,-0.0578063162910641,NA,NA,NA,7,-39.6887573067751,94.3266671559231,6.13564927828661,0.000125016525826655
-2.80573897973859,NA,0.239355578641101,-1.21547352948557,0.179447841782722,NA,0.234724021596337,NA,NA,NA,NA,NA,NA,NA,0.128101693485094,NA,NA,7,-39.688853640139,94.3268598226509,6.13584194501441,0.000125004483144244
-2.82590669927143,-0.146595166568129,NA,-1.19615676976387,0.465654021530033,NA,0.146893987478,0.308788776390524,NA,NA,NA,NA,NA,NA,NA,NA,-0.656361927754147,8,-38.5497842656577,94.3303377620846,6.13931988444808,0.000124787293031834
-2.9467061611258,NA,NA,-1.58218808251704,NA,NA,NA,0.352854444912304,NA,0.115703985051908,-0.220157968949025,NA,NA,NA,NA,NA,NA,7,-39.6910299470842,94.3312124365413,6.14019455890475,0.000124732730834877
-2.82283942655556,NA,NA,-1.29026001858011,0.555947143677048,NA,NA,0.291031787147844,NA,NA,-0.239859003089852,NA,NA,NA,NA,0.0269269082556258,-0.594628203203439,8,-38.5505696688939,94.331908568557,6.1408906909205,0.00012468932316601
-3.08381231469218,-0.0950965222700771,0.283914544412532,-1.51442381157983,NA,NA,NA,0.451241599115727,NA,NA,NA,NA,NA,NA,NA,0.0386409724557497,NA,7,-39.6913930164601,94.331938575293,6.14092069765651,0.000124687452420242
-3.11565329370819,NA,NA,-1.70810809886244,NA,0.292924343890353,NA,0.428515032202394,NA,NA,NA,NA,NA,NA,NA,-0.0365842229222034,NA,7,-39.6915024096669,94.3321573617067,6.14113948407018,0.000124673813206002
-2.98445406420769,NA,NA,-1.69438635176647,NA,NA,NA,0.354414515572781,NA,0.144456503482015,-0.250322471906006,-0.125168378675389,NA,NA,NA,NA,NA,7,-39.6926944282323,94.3345413988374,6.14352352120086,0.00012452528824589
-2.872958325845,NA,NA,-1.67770971891635,NA,NA,NA,NA,NA,0.292881908183599,NA,-0.366763014977963,NA,NA,NA,NA,-0.544583074047775,7,-39.6928424037489,94.3348373498708,6.14381947223423,0.000124506862915304
-2.85504037277384,NA,NA,-1.43880971408661,NA,0.179679304099496,NA,NA,NA,0.236707280731209,NA,NA,NA,NA,0.226599400618684,NA,-0.467841195115738,7,-39.692969891303,94.3350923249788,6.14407444734229,0.000124490990851658
-2.8508410583565,NA,NA,-1.21462343509003,0.278354225176887,NA,0.283203358247048,NA,-0.856674432598775,NA,NA,NA,NA,-0.139367085202649,NA,NA,-0.225622263913901,8,-38.5524378804312,94.3356449916317,6.14462711399513,0.000124456594594682
-2.91076090112505,NA,0.242575652227196,-1.25112731657222,0.510803364472905,NA,NA,0.383441202039855,NA,-0.138182017904386,NA,NA,NA,NA,NA,NA,-0.742256702762313,8,-38.5531937130057,94.3371566567806,6.1461387791441,0.000124362561787384
-2.88113997794015,NA,NA,-1.79945468650739,NA,-0.101687759852781,NA,NA,-0.828793678584359,NA,-0.130684815497401,-0.412679570850375,NA,NA,NA,NA,NA,7,-39.6943743128596,94.3379011680921,6.14688329045562,0.00012431627573605
-2.95950133047627,NA,0.752105781437014,-1.63720102994845,NA,-0.205665572799745,0.282262019288289,NA,NA,NA,NA,-0.972252686386814,NA,NA,NA,NA,-0.942631243643799,8,-38.5545024895343,94.3397742098377,6.1487563322012,0.000124199905449102
-3.08642018909947,-0.0944188025091556,0.271543311034206,-1.5363145460985,NA,NA,NA,0.444875371098599,NA,0.0224085595270654,NA,NA,NA,NA,NA,NA,NA,7,-39.695651840518,94.3404562234089,6.14943834577237,0.000124157559659087
-2.91630850349957,NA,NA,-1.39511487301058,0.474420439579251,0.16689014336108,NA,0.302364926852583,-0.311917128865951,NA,NA,NA,NA,NA,NA,NA,-0.472804937372801,8,-38.5549162737585,94.3406017782863,6.14958390064974,0.000124148524118696
-2.80380905599302,-0.0195145000190815,0.493946557765061,-1.28124541780292,NA,NA,NA,NA,NA,NA,-0.285384044969176,NA,NA,NA,NA,NA,-0.45332686461934,7,-39.6959897833136,94.3411321090002,6.15011423136366,0.000124115608595204
-3.1210841577775,NA,NA,-1.70622607469276,NA,0.282105234145909,NA,0.425189738781756,NA,NA,NA,-0.0172202746100271,NA,NA,NA,NA,NA,7,-39.6962265422922,94.3416056269572,6.15058774932071,0.000124086226588858
-3.1281430979226,NA,0.679640397738023,-1.90323232275498,NA,-0.184516379582783,NA,0.343772741962961,NA,NA,NA,-0.959315145999723,NA,NA,NA,NA,-0.922417995695455,8,-38.5557871905727,94.3423436119146,6.1513257342781,0.000124040448151006
-2.87531625220951,NA,NA,-1.47032055493894,0.38924779068005,NA,NA,0.293787339572965,-0.595685550491646,NA,-0.274234352624565,NA,NA,NA,NA,-0.0580901753065568,NA,8,-38.560326141312,94.3514215133931,6.16040363575662,0.000123478710481391
-2.79968582876618,NA,0.360938391682041,-1.09008069493296,0.414559985220509,NA,0.178886592115756,NA,NA,NA,-0.297219704687328,NA,NA,NA,NA,NA,-0.666349161014,8,-38.563417474365,94.3576041794991,6.16658630186262,0.000123097586057116
-2.84612232485166,NA,NA,-1.23917052621968,0.343003659278337,0.0933617273264737,0.291197958806967,NA,-0.838702336992305,NA,NA,NA,NA,NA,NA,NA,-0.182878975250409,8,-38.5638784866368,94.3585262040427,6.16750832640622,0.000123040849638413
-2.81967824892427,NA,NA,-1.36916050665762,0.647048491368271,NA,0.164029365914805,NA,NA,NA,NA,-0.49233016553865,NA,NA,NA,0.238785134729614,-0.765184832057619,8,-38.5638922592222,94.3585537492136,6.16753587157707,0.000123039155059469
-2.98996372593688,NA,0.569002446765767,-1.49759924214875,NA,NA,0.280930197679037,0.374538539327087,NA,NA,-0.443063987882756,-0.383714916680991,NA,NA,NA,NA,NA,8,-38.5643780286595,94.3595252880882,6.16850741045162,0.000122979400912897
-3.02040286233679,NA,NA,-1.67326053905935,NA,NA,NA,0.408339373009796,NA,NA,-0.253490216089393,-0.098128714329206,NA,-0.169867327702742,NA,NA,NA,7,-39.7060258206731,94.3612041837192,6.17018630608266,0.000122876209441435
-3.08944001222816,NA,0.259737203949114,-1.52672254552851,NA,NA,NA,0.438911292176705,NA,NA,NA,NA,NA,-0.0528734588626741,NA,0.04719670708222,NA,7,-39.706205211248,94.3615629648688,6.17054508723231,0.000122854168584611
-2.77424779028097,NA,NA,-1.23322465967282,NA,0.0795750531087774,0.222916669878221,NA,NA,NA,NA,NA,NA,-0.390519337904873,NA,NA,-0.577592969428016,7,-39.7072718796944,94.3636963017617,6.17267842412518,0.00012272319378523
-2.8631743674541,NA,NA,-1.34946557092299,0.463317191515624,0.226943989585298,NA,NA,NA,NA,NA,NA,NA,NA,0.134977714100668,0.195417860524559,NA,7,-39.707407371083,94.3639672845389,6.17294940690238,0.000122706566975711
-2.9572879505787,0.0508484626424348,NA,-1.60569474451967,NA,NA,NA,0.360648445337262,NA,0.142562480012503,-0.258444806458729,NA,NA,NA,NA,NA,NA,7,-39.7075740100239,94.3643005624206,6.17328268478408,0.00012268612098695
-3.02192754170003,NA,0.728995638694022,-1.86352849134498,NA,NA,NA,NA,NA,NA,-0.337423832411998,-0.974023960597645,NA,NA,0.226662730790412,NA,-0.782533865948275,8,-38.5674420900594,94.3656534108881,6.17463553325159,0.000122603161182744
-2.9543849790569,NA,NA,-1.61311035576381,NA,NA,NA,0.368638896174035,NA,0.136386832009815,-0.258061693988502,NA,NA,NA,NA,-0.0359706865012362,NA,7,-39.7085164191741,94.3661853807211,6.17516750308458,0.000122570554927733
-3.08205325382923,NA,0.259516104908712,-1.53105216183825,NA,NA,NA,0.428822227971667,NA,0.0350894650808893,NA,NA,NA,NA,NA,0.0461251922502459,NA,7,-39.7088265304145,94.3668056032019,6.17578772556539,0.000122532550314041
-2.88115255548252,NA,NA,-1.57923279353398,NA,0.095111186669513,NA,NA,-0.75137780779227,NA,NA,NA,NA,NA,NA,-0.121456373115764,NA,7,-39.7089944916504,94.3671415256737,6.17612364803713,0.00012251197132374
-2.78720557671692,NA,NA,-1.57388356427322,0.673543365625275,NA,0.0526925439236678,NA,NA,NA,-0.2604417022361,-0.563636258049743,NA,NA,NA,NA,-0.799875379372241,8,-38.5683268059849,94.367422842739,6.17640496510246,0.000122494740181502
-2.80955684368099,NA,NA,-1.60115502400294,0.664960296730154,NA,NA,NA,NA,NA,-0.27097989551234,-0.577985055750138,NA,-0.0921172066841282,NA,NA,-0.852946275517676,8,-38.5685818835714,94.367932997912,6.17691512027545,0.000122463498503513
-3.1143488404687,NA,0.608915795174556,-1.83732526255356,NA,NA,NA,0.340483916458782,NA,NA,NA,-0.789167101448563,NA,NA,NA,NA,-0.80773289691403,8,-38.5691980636636,94.3691653580964,6.17814748045988,0.00012238806217728
-2.78722966651413,NA,NA,-1.30973197588656,NA,0.191776270726448,0.203837770838831,NA,NA,NA,NA,NA,NA,NA,0.306724668540174,NA,-0.375810743387507,7,-39.7105183952368,94.3701893328465,6.17917145521,0.000122325417072708
-2.87445657692105,NA,NA,-1.43491549505243,0.392459268280499,NA,NA,0.283364546134648,-0.572471370640394,NA,-0.255427645544277,NA,NA,-0.0322702022664606,NA,NA,NA,8,-38.5697349754726,94.3702391817144,6.17922130407784,0.000122322368218929
-2.84442353582886,NA,NA,-1.22335538162514,0.473225086907787,NA,0.177894288449768,0.331972690481182,NA,NA,NA,NA,NA,NA,NA,NA,-0.673409057546282,8,-38.5703596918152,94.3714886143996,6.18047073676307,0.000122245975300872
-2.86287744990097,NA,0.315146660451703,-1.27038842374651,NA,0.198294724514604,0.299387977103319,NA,NA,0.126341078854408,NA,NA,NA,NA,NA,NA,NA,7,-39.7113317344186,94.3718160112101,6.18079813357362,0.000122225965467497
-2.86577972381459,NA,NA,-1.24625791152068,0.245080105480731,NA,0.332604221666341,NA,-1.04771389754344,NA,NA,NA,NA,-0.140083311180496,-0.0700392907718583,NA,NA,8,-38.5722593670866,94.3752879649425,6.18427008730593,0.000122013968083519
-2.86579114773014,NA,NA,-1.24626373519918,0.245079297937508,NA,0.332603493882805,NA,-1.04772757610736,NA,NA,NA,NA,NA,0.229074815412404,NA,NA,8,-38.5722593670903,94.3752879649498,6.18427008731325,0.000122013968083073
-2.86570810803898,NA,NA,-1.24626288881963,0.245076476727673,NA,0.332585774973477,NA,-1.04746610565217,NA,NA,NA,NA,-0.107245451058929,NA,NA,NA,8,-38.5722594953401,94.3752882214494,6.18427034381283,0.000122013952434808
-2.86570810803898,NA,NA,-1.24626288881963,0.245076476727673,NA,0.332585774973477,NA,-1.04746610565217,NA,NA,NA,NA,-0.107245451058929,NA,NA,NA,8,-38.5722594953401,94.3752882214494,6.18427034381283,0.000122013952434808
-2.87053979378732,NA,NA,-1.26394865246972,0.251657659056308,0.0707352893608107,0.317506266224338,NA,-0.990126858470817,NA,NA,NA,NA,-0.0891562379356833,NA,NA,NA,8,-38.5722792006082,94.3753276319857,6.18430975434914,0.000122011548140845
-3.00968097743286,NA,NA,-1.7292667906783,NA,NA,NA,0.394364064730271,NA,NA,-0.1956589273838,-0.164728513753688,NA,NA,NA,NA,NA,7,-39.7133824116084,94.3759173655897,6.18489948795322,0.000121975576289546
-2.99083401465634,NA,NA,-1.61091268314386,NA,NA,NA,0.416405292986695,NA,NA,-0.263445401977206,NA,NA,-0.167572348674988,NA,-0.0377116879343982,NA,7,-39.7134773750499,94.3761072924727,6.18508941483617,0.000121963993619019
-3.09577228718629,NA,0.255339783554622,-1.55570920248556,NA,NA,NA,0.44120131690366,NA,0.0155281649630148,NA,NA,NA,-0.0347981469328634,NA,NA,NA,7,-39.7142522728468,94.3776570880666,6.18663921043004,0.000121869520597254
-2.83846476410049,NA,NA,-1.21886982975642,0.338981018193212,NA,0.309389484762013,NA,-0.910075717283946,NA,NA,NA,NA,NA,NA,NA,-0.17318153201956,8,-38.5737304184665,94.3782300677021,6.18721219006561,0.000121834611221334
-2.87054668005096,NA,NA,-1.76373177270885,NA,NA,NA,NA,-0.771255105161564,NA,-0.141183664391082,-0.347420375820362,NA,NA,NA,NA,-0.0195893501339688,7,-39.7146747563481,94.3785020550691,6.18748417743255,0.00012181804361035
-2.81151718671905,NA,NA,-1.46886250578451,NA,0.169845191232434,NA,NA,NA,0.341834127264104,-0.189248434664582,NA,NA,NA,NA,NA,-0.41050762054345,7,-39.7148506755394,94.3788538934517,6.18783601581521,0.000121796615363504
-2.98549023071071,-0.335470502631582,0.251656467250495,-1.78501823888182,0.359658280573194,NA,NA,NA,-0.938925544658259,NA,NA,-0.678436667567921,NA,NA,NA,NA,NA,8,-38.5748317556978,94.3804327421649,6.18941486452836,0.000121700504090069
-2.88265440209923,NA,NA,-1.45227181298055,0.551416563772008,0.150216111449877,NA,NA,NA,NA,NA,-0.192203742018278,NA,NA,NA,0.253161382438607,NA,7,-39.715775637373,94.380703817119,6.18968593948243,0.000121684010228585
-2.8639333617026,NA,NA,-1.34769498900372,0.466897920412628,0.203110624625024,NA,NA,NA,0.0933038963210858,NA,NA,NA,NA,NA,0.228267456602501,NA,7,-39.7165393162087,94.3822311747904,6.19121329715384,0.000121591118199682
-2.87225277600538,-0.14951711647758,NA,-1.4678377569823,0.559784610663958,NA,NA,NA,NA,NA,NA,-0.323004977692042,NA,NA,NA,0.27570971068296,NA,7,-39.7171813997513,94.3835153418755,6.19249746423893,0.000121513071602666
-2.91319487233179,NA,0.145607622846177,-1.50059389620158,0.477571267854801,NA,NA,NA,NA,NA,NA,-0.342282210785268,NA,NA,NA,0.257244062722065,NA,7,-39.7174296266157,94.3840117956043,6.19299391796778,0.000121482912537215
-2.95758324376022,NA,NA,-1.63561295132463,NA,NA,NA,0.410537727581809,NA,NA,-0.226461689159988,NA,NA,NA,NA,-0.0916697651624809,NA,7,-39.7177722161898,94.3846969747524,6.19367909711588,0.000121441300886221
-2.99332464188908,0.0169280870592221,NA,-1.59579060319954,NA,NA,NA,0.411381717774427,NA,NA,-0.253603317700318,NA,NA,-0.173319241882398,NA,NA,NA,7,-39.7179626396354,94.3850778216437,6.19405994400714,0.000121418177816921
-2.80323085927591,NA,NA,-1.60994311442233,0.70528715006986,0.0518574810835686,NA,NA,NA,NA,-0.284035170768473,-0.557797765499838,NA,NA,NA,NA,-0.802852590346342,8,-38.5776399397731,94.3860491103155,6.195031232679,0.000121359226082532
-2.7931585578713,NA,NA,-1.40144854030462,NA,NA,NA,NA,NA,0.256022527989877,-0.129282121392349,NA,NA,NA,0.16274984749442,NA,-0.43591538509055,7,-39.7195413455782,94.3882352335293,6.19721735589273,0.000121226645444465
-2.8049789198154,NA,NA,-1.34137071681425,0.328259829623347,0.224859322635625,0.197235637903532,NA,NA,0.0841823944665584,NA,NA,NA,NA,NA,NA,NA,7,-39.7211866185687,94.3915257795104,6.20050790187383,0.000121027358504645
-2.85981393886426,NA,NA,-1.26144263740533,0.300128221954266,0.0732937081442691,0.32975998430613,NA,-1.00110587440594,NA,NA,NA,NA,NA,NA,NA,NA,8,-38.5809406077787,94.3926504463266,6.20163256869012,0.000120959319909639
-2.86474803906019,NA,0.415391027190097,-1.42238585630652,NA,0.255908715099937,NA,NA,NA,NA,-0.335169474042296,NA,NA,NA,NA,NA,NA,7,-39.7220011900372,94.3931549224472,6.20213704481067,0.000120928813213049
-2.88105141903673,NA,NA,-1.51508492709472,0.489145908801779,NA,NA,NA,NA,NA,NA,-0.306056022555477,NA,NA,NA,0.220701848303374,NA,7,-39.7221026652837,94.3933578729403,6.20233999530375,0.000120916542554509
-2.80054624059359,NA,NA,-1.62174183488834,0.679931697706424,NA,NA,NA,NA,0.0271842927039957,-0.273762417315012,-0.58921920085897,NA,NA,NA,NA,-0.813995625291501,8,-38.5814715771254,94.39371238502,6.20269450738351,0.000120895111266488
-2.87509294315306,NA,NA,-1.64797939367733,NA,NA,NA,NA,NA,0.341425513502655,NA,-0.349138952677503,NA,NA,NA,0.0595667295759975,-0.56050494286927,7,-39.7225570078102,94.3942665579933,6.20324868035675,0.000120861617505407
-2.87479428273417,-0.212380304579303,NA,-1.22971715706967,NA,NA,0.331272365545618,NA,-1.10439743025204,0.0697059661401635,NA,NA,NA,-0.262296485400676,NA,NA,NA,8,-38.5825335496549,94.395836330079,6.2048184524425,0.000120766792127134
-2.86250948648659,NA,NA,-1.27338132062315,0.27207632195422,0.0886979490339526,0.314487613782452,NA,-0.960119354323716,0.0303484700407097,NA,NA,NA,NA,NA,NA,NA,8,-38.5827773459556,94.3963239226805,6.20530604504398,0.000120737353218655
-2.78140714942452,NA,0.251298125650467,-1.19982075939009,0.268684713336812,NA,0.261198315419573,NA,NA,NA,NA,NA,NA,0.0819621229879252,NA,NA,NA,7,-39.7239356369141,94.397023816201,6.20600593856452,0.000120695108965104
-2.79798226880486,NA,NA,-1.62102805198151,0.711660008638202,NA,NA,NA,NA,NA,-0.282143209962768,-0.595051130516796,NA,NA,NA,NA,-0.825819781276817,8,-38.5836806667493,94.3981305642677,6.20711268663122,0.00012062833790224
-2.9482583887315,NA,0.630255737069486,-1.55131693416166,NA,NA,0.269096748756878,NA,NA,0.103179346148475,NA,-0.721977888151289,NA,NA,NA,NA,-0.847761184251138,8,-38.5837296190981,94.3982284689655,6.20721059132897,0.000120622433006289
-2.95448627140466,NA,0.672135755692568,-1.57442468642675,NA,NA,0.270124501860691,NA,NA,NA,NA,-0.775875584942012,NA,NA,NA,NA,-0.811407372681038,8,-38.5839625428781,94.3986943165254,6.20767643888884,0.000120594340445088
-2.85484195897324,NA,NA,-1.25487710656955,0.260648616203451,NA,0.331975119793372,NA,-1.02357140740095,0.0501846738571552,NA,NA,NA,NA,NA,NA,NA,8,-38.5841437395881,94.3990567099454,6.20803883230883,0.000120572491126928
-2.86811171596208,NA,NA,-1.25568235312779,0.222329934852679,NA,0.315376551616565,NA,-1.00744676132017,0.0167349011774676,NA,NA,NA,-0.104045036426271,NA,NA,NA,8,-38.5843328169428,94.3994348646548,6.2084169870183,0.000120549695754364
-2.80050999759765,NA,NA,-1.62241852465466,0.698714995304407,NA,NA,NA,NA,NA,-0.274471503247075,-0.595658389436206,NA,NA,0.00779258194585482,NA,-0.817879790965882,8,-38.5847873988291,94.4003440284275,6.20932615079093,0.000120494908499863
-2.8404415259559,NA,NA,-1.23051126853936,0.30406771172498,NA,0.290056147741011,NA,-0.866625194641647,0.0289731262457931,NA,NA,NA,NA,NA,NA,-0.16813924732605,8,-38.5850574667738,94.4008841643169,6.20986628668035,0.000120462371081431
-2.8607712837427,NA,NA,-1.26638025684535,0.298921927978907,0.0847310424614099,0.322350430334558,NA,-0.980025858766192,NA,NA,NA,NA,NA,-0.0151794981161138,NA,NA,8,-38.5865338311532,94.4038368930756,6.21281901543911,0.000120284655946139
-2.83886344487563,NA,NA,-1.22437974904516,0.333619782157426,NA,0.300412629034913,NA,-0.891255871541937,NA,NA,NA,NA,NA,-0.0255150174340901,NA,-0.164911786780197,8,-38.5870901549836,94.4049495407365,6.21393166309998,0.000120217757335971
-3.01303230629508,NA,0.695765594360389,-1.86642175492658,NA,NA,NA,NA,NA,0.178690626501441,-0.381842831754755,-0.918147703037958,NA,NA,NA,NA,-0.788186991166992,8,-38.5871874397875,94.4051441103443,6.2141262327078,0.000120206062543894
-2.79976627601012,NA,0.231483542647798,-1.21890583447442,0.203337577434352,NA,0.249932661755617,NA,NA,0.0518913828646644,NA,NA,NA,NA,NA,NA,NA,7,-39.7283709571464,94.4058944566657,6.21487657902921,0.000120160972914212
-2.83168633333076,-0.129240116688666,NA,-1.47090024982013,NA,NA,NA,NA,-0.74032782372074,NA,-0.0315176896138141,NA,NA,NA,NA,NA,NA,7,-39.7288774692739,94.4069074809207,6.21588960328418,0.000120100125335499
-2.87314002076062,NA,NA,-1.56386437777263,NA,NA,NA,NA,-0.785838748174687,NA,NA,NA,NA,NA,NA,-0.122236281608491,-0.00489185924931839,7,-39.7294340864897,94.4080207153523,6.21700283771574,0.000120033294139543
-2.83937387692234,NA,NA,-1.22854935229828,0.474215198480746,NA,0.173653577384352,0.328284605649574,NA,NA,NA,NA,NA,NA,-0.0760064027590643,NA,-0.64512222721287,8,-38.5894059861015,94.4095812029723,6.21856332533578,0.000119939675432252
-2.84638685972912,NA,NA,-1.22117518420156,0.411305365793609,NA,0.156343571029513,0.302202453474338,NA,NA,NA,NA,NA,-0.0892084752560664,NA,NA,-0.673384269328611,8,-38.5900566641356,94.4108825590403,6.21986468140381,0.00011986165870468
-2.78961957682016,-0.0618244220918845,0.243603124130741,-1.19229883399012,0.240994109771939,NA,0.253069251237361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,-39.7309915967021,94.411135735777,6.2201178581405,0.000119846486573205
-2.87583906325882,-0.212666259462899,NA,-1.17578059046633,NA,NA,0.363611825618286,NA,-1.11229813930824,NA,NA,NA,NA,-0.321835315803954,NA,0.0668126125166727,NA,8,-38.5904129612713,94.4115951533118,6.22057727567524,0.000119818959946176
-2.84195680211647,-0.145908435455401,NA,-1.47350328182169,NA,NA,NA,NA,-0.764623923453511,NA,NA,NA,NA,NA,NA,NA,0.0162081793307211,7,-39.7314129358526,94.4119784140781,6.22096053644157,0.000119796001192838
-2.90516824019422,NA,0.218936535508598,-1.24541079381019,0.382966303647688,NA,NA,0.309293180026489,NA,NA,NA,NA,NA,-0.121272848518562,NA,NA,-0.786144934607255,8,-38.5906660860746,94.4121014029185,6.22108352528195,0.000119788634633707
-2.98472045117829,NA,0.390219738726031,-1.55950638259383,NA,NA,NA,0.387765727035165,-0.647731532586894,NA,-0.372696142405089,NA,NA,NA,NA,-0.212854761607378,NA,8,-38.5913794960228,94.4135282228149,6.22251034517838,0.000119703206706266
-2.78081470100666,NA,NA,-1.32661788346976,0.435398906194637,0.235173372593238,0.207562538691336,NA,NA,NA,NA,NA,NA,0.096189728562261,NA,NA,NA,7,-39.7322662049918,94.4136849523566,6.22266707472005,0.000119693826559446
-2.85947861188629,-0.236141723237429,NA,-1.41447869076261,0.377666027590239,0.363344508373334,NA,NA,NA,NA,NA,NA,NA,NA,0.234827542349475,NA,NA,7,-39.7325140108448,94.4141805640626,6.22316268642604,0.000119664169403418
-3.17522603802906,-0.164222874849306,NA,-1.71849916548999,NA,0.316047236148019,NA,0.432457910023468,NA,0.123173469160241,NA,NA,NA,NA,NA,NA,NA,7,-39.7328887165782,94.4149299755293,6.22391209789281,0.000119619338952699
-2.87888196356821,NA,0.36663319380722,-1.23452505838498,0.219386139034525,NA,0.22711741942291,0.355700774447953,NA,NA,-0.408846634541441,NA,NA,NA,NA,NA,NA,8,-38.5923539960337,94.4154772228367,6.22445934520013,0.000119586612749662
-2.92565258721587,NA,0.581289793284914,-1.71935620545428,NA,0.0806477979575956,NA,NA,NA,NA,-0.495710720951531,-0.488359684690443,NA,NA,NA,NA,NA,7,-39.7346271294655,94.418406801304,6.22738892366743,0.000119411571797166
-2.87834408082569,-0.246074849867102,NA,-1.22306444950055,NA,0.0808818347044712,0.350713710735421,NA,-1.13661673268072,NA,NA,NA,NA,-0.309565805707818,NA,NA,NA,8,-38.5947676759846,94.4203045827384,6.22928670510183,0.00011929831700687
-2.82192347586927,NA,0.317470581937069,-1.22339530361431,NA,NA,0.264614057270049,NA,NA,0.0690841350530107,NA,NA,NA,NA,NA,NA,NA,7,-39.7361494627169,94.4214514678066,6.23043359017009,0.00011922992588871
-2.87312478349557,NA,NA,-1.65992141466497,NA,0.0347946669643273,NA,NA,NA,0.340308417915864,NA,-0.322602618932253,NA,NA,NA,NA,-0.57344650966643,7,-39.7363659805083,94.4218845033894,6.23086662575287,0.000119204113283034
-2.82212511022793,-0.105094798699471,0.401526365193135,-1.26110810752257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.501484498172401,7,-39.7364959745364,94.4221444914456,6.23112661380911,0.000119188618467318
-2.8961699927833,NA,NA,-1.34727288125867,0.400757182021292,NA,NA,0.272733947737494,-0.3770157410709,NA,NA,NA,NA,-0.127839529424582,NA,NA,-0.493857588398889,8,-38.595776417252,94.4223220652732,6.23130418763667,0.000119178036547502
-2.84316129803562,NA,NA,-1.51789006104171,NA,0.109013684764474,NA,NA,-0.646264514166868,NA,-0.0945038451571614,NA,NA,NA,NA,NA,NA,7,-39.7370650346101,94.4232826115931,6.23226473395657,0.000119120812278033
-2.94183943468735,NA,NA,-1.85046789262918,NA,-0.144069373177724,NA,NA,-0.927337847336153,NA,NA,-0.408135052281484,NA,NA,NA,-0.0683945101568649,NA,7,-39.7371816046311,94.4235157516351,6.23249787399858,0.000119106927171753
-2.89763482913756,NA,NA,-1.36124940413043,0.511058348530363,NA,NA,0.324558046192227,-0.369549109703787,-0.0896422084028966,NA,NA,NA,NA,NA,NA,-0.455619389043289,8,-38.5968487020758,94.4244666349208,6.23344875728432,0.000119050312238236
-2.8726236036724,-0.200735943973051,NA,-1.73967391904226,0.507549997629321,NA,NA,NA,-0.815996090060225,NA,-0.229690104222645,-0.560989279251389,NA,NA,NA,NA,NA,8,-38.5978331929298,94.4264356166289,6.23541773899238,0.000118933165968845
-3.00961828189007,NA,0.704188476150575,-1.91167719228084,NA,NA,NA,NA,-0.413601522047333,NA,-0.382628175502602,-0.931301208733718,NA,NA,NA,NA,-0.477477791936618,8,-38.5984413216026,94.4276518739745,6.23663399633799,0.000118860861287975
-2.85774508409172,NA,0.0770306160118422,-1.31374439348612,0.503208461090673,0.196745486661791,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22968820062045,NA,7,-39.7392747762303,94.4277020948335,6.23668421719697,0.000118857876678171
-2.85346670321861,NA,NA,-1.25765851813249,0.268484271249149,NA,0.324061494156932,NA,-1.00274546896169,0.0426802161905945,NA,NA,NA,NA,-0.0484310197837441,NA,NA,8,-38.5987881460247,94.4283455228187,6.23732764518219,0.000118819644586341
-2.88941964010495,NA,0.204880661681445,-1.2262689536163,0.452762846289102,NA,NA,0.308311214129173,NA,NA,NA,NA,NA,NA,NA,0.0675124406299471,-0.714065548312185,8,-38.5994893988535,94.4297480284762,6.23873015083969,0.000118736351182745
